publication_id,publication_type,is_included,is_itaukei_associated,linked_provinces,used_non_provincial_flag,used_unsure_flag,verification_state,notes
reddy_labour_1974,Master's Thesis,True,False,,False,False,,
reddy_production_1998,PhD Thesis,True,False,,False,False,,
reddy_study_1988,PhD Thesis,True,False,,False,False,,
reddy_prospects_1998,Master's Thesis,True,False,,False,False,,
reddy_property_2001,Master's Thesis,True,False,,False,False,,
reddy_employment_2016,PhD Thesis,True,False,,False,False,,
rensel_for_1994,PhD Thesis,True,False,,False,False,,
rice_alternative_2020,PhD Thesis,True,False,,False,False,,
richmond_never_2003,Master's Thesis,True,False,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
rigamoto_floristic_2000,Master's Thesis,True,False,,False,False,,
rika_capital_2009,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
rika_human_2003,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
rika-hicks_indigenous_2008,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
rokoduru_contemporary_2006,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
rokomatu_studies_2004,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
rolls_civil_2002,Master's Thesis,True,False,,False,False,,
rosenthal_realms_1991,PhD Thesis,True,False,,False,False,,
roshni_analysing_2014,Master's Thesis,True,False,,False,False,,
rounds_conservation_2007,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
rova_role_1987,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
sahib_assessment_2015,Master's Thesis,True,False,,False,False,,
sahu_khan_constitution_1975,PhD Thesis,True,False,,False,False,,
sameer_teacher_2005,Master's Thesis,True,False,,False,False,,
sami_power_2006,Master's Thesis,True,False,,False,False,,
samuwai_towards_2014,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
samy_aspects_1977,PhD Thesis,True,False,,False,False,,
saraf_antimicrobial_2011,Master's Thesis,True,False,,False,False,,
schmidt_language_1988,PhD Thesis,True,False,,False,False,,
schutz_dialect_1962,PhD Thesis,True,False,,False,False,,
sedra_independence_2016,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
seeto_reproductive_1994,Master's Thesis,True,False,,False,False,,
sen_characterisation_2017,PhD Thesis,True,False,,False,False,,
sen_determinants_2009,Master's Thesis,True,False,,False,False,,
sendele_history_2006,Master's Thesis,True,False,,False,False,,
senibulu_professionalism_2005,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
sewak_graduate_1980,PhD Thesis,True,False,,False,False,,
shah_impacts_2001,Master's Thesis,True,False,,False,False,,
shah_motivation_2016,Master's Thesis,True,False,,False,False,,
shah_study_2008,Master's Thesis,True,False,,False,False,,
shameem_sugar_1990,PhD Thesis,True,False,,False,False,,
shameem_what_2019,PhD Thesis,True,False,,False,False,,
shandil_gendering_2014,PhD Thesis,True,False,,False,False,,
shankaran_comparative_2010,Master's Thesis,True,False,,False,False,,
sharma_multicraft_1989,Master's Thesis,True,False,,False,False,,
sharma_management_1995,PhD Thesis,True,False,,False,False,,
sharma_soil_2016,Master's Thesis,True,False,,False,False,,
sharma_rural_2002,Master's Thesis,True,False,,False,False,,
sharma_study_2007,Master's Thesis,True,False,,False,False,,
sharma_indo-fijian_2001,Master's Thesis,True,False,,False,False,,
sharma_calibration_1991,Master's Thesis,True,False,,False,False,,
sharma_alternative_2001,Master's Thesis,True,False,,False,False,,
sharma_causes_2012,PhD Thesis,True,False,,False,False,,
sharma_management_2000,Master's Thesis,True,False,,False,False,,
sherani_context_2009,Master's Thesis,True,False,,False,False,,
shetty_behavioural_2000,Master's Thesis,True,False,,False,False,,
shorten_geotechnical_1993,PhD Thesis,True,False,,False,False,,
siegel_barriers_2016,Master's Thesis,True,False,,False,False,,
simpson_assessing_2010,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
singh_credit_1994,Master's Thesis,True,False,,False,False,,
singh_demand_2015,Master's Thesis,True,False,,False,False,,
singh_public_2002,Master's Thesis,True,False,,False,False,,
singh_transportation_2007,Master's Thesis,True,False,,False,False,,
singh_modelling_2008,Master's Thesis,True,False,,False,False,,
singh_economic_2014,PhD Thesis,True,False,,False,False,,
singh_development_1982,PhD Thesis,True,False,,False,False,,
singh_study_2012,Master's Thesis,True,False,,False,False,,
singh_phosphate_1982,Master's Thesis,True,False,,False,False,,
singh_technical_2016,Master's Thesis,True,False,,False,False,,
singh_collaboration_1994,Master's Thesis,True,False,,False,False,,
singh_investigating_2008,Master's Thesis,True,False,,False,False,,
singh_prevalence_2007,Master's Thesis,True,False,,False,False,,
singh_language_2008,Master's Thesis,True,False,,False,False,,
singh_macroeconometric_2005,Master's Thesis,True,False,,False,False,,
singh_chemical_2005,Master's Thesis,True,False,,False,False,,
singh_modern_2001,Master's Thesis,True,False,,False,False,,
singh_variability_1999,Master's Thesis,True,False,,False,False,,
singh_relevance_2000,Master's Thesis,True,False,,False,False,,
singh_freshwater_2011,Master's Thesis,True,False,,False,False,,
singh_study_2012-1,Master's Thesis,True,False,Bua,False,False,verified,
singh_performance_2006,Master's Thesis,True,False,,False,False,,
singh_morphological_2009,Master's Thesis,True,False,,False,False,,
singh_indo_1998,Master's Thesis,True,False,,False,False,,
singh_problems_2002,Master's Thesis,True,False,,False,False,,
singh_study_1988,Master's Thesis,True,False,,False,False,,
singleton_mangrove_1997,Master's Thesis,True,False,,False,False,,
sivo_ecotourism_2006,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
skett_education_2007,Master's Thesis,True,False,,False,False,,
skjolseth_globalisation_2003,Master's Thesis,True,False,,False,False,,
slack_change_2016,PhD Thesis,True,False,,False,False,,
slatter_or_1993,Master's Thesis,True,False,,False,False,,
slatter_politics_2004,PhD Thesis,True,False,,False,False,,
sloot_fiji_2000,Master's Thesis,True,False,,False,False,,
snehaleela_neutron_1999,Master's Thesis,True,False,,False,False,,
soderberg_great_2010,Master's Thesis,True,False,,False,False,,
sofer_uneven_1987,PhD Thesis,True,False,,False,False,,
solomone_cluster_2010,Master's Thesis,True,False,,False,False,,
southern_late_1986,PhD Thesis,True,False,,False,False,,
spencer_disease_1941,PhD Thesis,True,False,,False,False,,
spurrier_cassava_2010,Master's Thesis,True,False,,False,False,,
stabile_urban_2001,Master's Thesis,True,False,,False,False,,
stork_silicic_1984,PhD Thesis,True,False,,False,False,,
sudhakar_future_2008,Master's Thesis,True,False,,False,False,,
sugrim_seasonal_2011,Master's Thesis,True,False,,False,False,,
suluma_education_2005,PhD Thesis,True,False,,False,False,,
sundar_relationships_1985,PhD Thesis,True,False,,False,False,,
swamy_biology_1995,PhD Thesis,True,False,,False,False,,
swann_exploring_2014,Master's Thesis,True,False,,False,False,,
swapna_energy_2012,Master's Thesis,True,False,,False,False,,
tabilai_itaukei_2014,Master's Thesis,True,True,,False,False,,
tabua_model_1994,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tabua_trunk-inhabiting_2015,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tabudravu_experimental_1995,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tabudravu_investigations_2001,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tabuya_sugarcane_1998,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tagi_fijian_1991,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tagicakiverata_truancy_2003,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tagivakatini_explorations_2009,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
takeda_vegetation_2010,PhD Thesis,True,False,,False,False,,
taloiburi_evaluation_2009,Master's Thesis,True,False,,False,False,,
tamani_effect_2004,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tapuaiga_analysis_2002,Master's Thesis,True,False,,False,False,,
tarabe_re-assessing_2015,Master's Thesis,True,False,,False,False,,
tawake_coastal_2007,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tawanang_education_2011,Master's Thesis,True,False,,False,False,,
taylor_quaternary_1978,Master's Thesis,True,False,,False,False,,
taylor_fiji_1997,PhD Thesis,True,False,,False,False,,
tent_dynamics_2000,PhD Thesis,True,False,,False,False,,
tikoca_diversity_2016,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tikoibua_growth_2017,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
titoko_web_1998,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
titoko_abundance_2016,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
toba_senior_2002,Master's Thesis,True,False,,False,False,,
togamana_nutrient_1995,Master's Thesis,True,False,,False,False,,
tokalauvere_exploring_2008,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tora_human_1996,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
trnka_god_2002,PhD Thesis,True,False,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tubuna_role_1988,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tuikenatabua_realistic_1988,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tuilau_urbanization_2012,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tuimalealiifano_samoans_1987,Master's Thesis,True,False,,False,False,,
tuimavana_developing_2010,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tuitoga_politics_2003,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tuiwawa_flora_1999,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tukana_study_2005,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tupiti_sensitive_2016,Master's Thesis,True,False,,False,False,,
tuqota_critical_2006,Master's Thesis,True,False,,False,False,,
tuqota_fiji_1988,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
turner_staying_1983,PhD Thesis,True,False,,False,False,,
tuwere_making_1992,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
umar_effectiveness_1983,Master's Thesis,True,False,,False,False,,
usman_invisibility_2012,Master's Thesis,True,False,,False,False,,
vakauta_contemporary_2014,Master's Thesis,True,False,,False,False,,
vakaoti_socially_1998,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
varani-norton_how_2007,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
vatanimoto-mausio_societal_1998,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
veitayaki_village-level_1990,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
veramu_education_1998,Master's Thesis,True,False,,False,False,,
veramu_case-study_2007,PhD Thesis,True,False,,False,False,,
vilisoni_recruitment_2012,Master's Thesis,True,False,,False,False,,
voigt-graf_construction_2002,PhD Thesis,True,False,,False,False,,
vudiniabola_fijian_2011,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
vunisea_village_1996,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
waibuca_role_1997,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
waisman_beach_2004,Master's Thesis,True,False,,False,False,,
walker_study_1976,Master's Thesis,True,False,,False,False,,
waqa_problems_1974,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
waqa-sakiti_taxonomy_2006,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
waqa-sakiti_taxonomy_2015,PhD Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
waqainabete_role_2012,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
waqairatu_quality_2008,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
waqanicakau_microfinance_2015,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
waqanisau_only_1989,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
waterloo_water_1994,PhD Thesis,True,False,,False,False,,
watling_ecology_1977,Master's Thesis,True,False,,False,False,,
watt_marketing_1981,PhD Thesis,True,False,,False,False,,
weaver_postmodern_1994,PhD Thesis,True,False,,False,False,,
webb_historical_1990,PhD Thesis,True,False,,False,False,,
weiner_nutritional_1978,PhD Thesis,True,False,,False,False,,
wharton_crustal_1993,PhD Thesis,True,False,,False,False,,
whippy-morris_potential_1994,Master's Thesis,True,False,,False,False,,
white_cultural_1997,PhD Thesis,True,False,,False,False,,
williams_taukei_1973,Master's Thesis,True,False,,False,False,,
williksen-bakker_and_1984,Master's Thesis,True,False,,False,False,,
wilson_ethnicity_2005,PhD Thesis,True,False,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
wood_education_1964,PhD Thesis,True,False,,False,False,,
woodward_planning_1981,PhD Thesis,True,False,,False,False,,
yabaki-goundar_phylogeny_2014,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
yee_household_1984,PhD Thesis,True,False,,False,False,,
yee-chief_distance_1998,PhD Thesis,True,False,,False,False,,
yee-chief_survey_2000,PhD Thesis,True,False,,False,False,,
yeo_natural_1998,PhD Thesis,True,False,,False,False,,
yuen_climate_2013,Master's Thesis,True,False,,False,False,,
rokocakau_fault_2024,Journal Article,True,True,,False,False,,
berthe_distribution_2018,Journal Article,True,False,,False,False,,
besson_consistency_2017,Journal Article,True,False,,False,False,,
calandra_local_2022,Journal Article,True,False,,False,False,,
